Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 12:43:27,2.0,1.21,0.18,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.40 %,0.96,78.84 Kohms,0.17,31442,0,1.8,1.91,3.44,0.32,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,104 ppm,0.34,494 ppb,0.027,1177ppm,0.04,26.16 °C,1.74,94.68 KPa,2.67,36.66 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.48 %,0.82,25.31 °C,2.12
16-07-2025 12:43:32,2.0,1.58,0.18,0.43,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.43 %,0.96,78.91 Kohms,0.17,31460,0,2.1,1.93,3.45,0.32,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,105 ppm,0.34,497 ppb,0.027,1171ppm,0.04,26.16 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.48 %,0.82,25.31 °C,2.12
16-07-2025 12:43:37,2.0,1.88,0.18,0.43,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.43 %,0.96,79.29 Kohms,0.17,31457,0,1.89,1.91,3.43,0.32,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,105 ppm,0.34,507 ppb,0.027,1189ppm,0.04,26.16 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.48 %,0.82,25.31 °C,2.12
16-07-2025 12:43:42,2.0,2.0,0.19,0.43,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.42 %,0.96,79.06 Kohms,0.17,31448,0,1.9,1.91,3.44,0.35,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,105 ppm,0.34,492 ppb,0.027,1189ppm,0.04,26.17 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.48 %,0.82,25.30 °C,2.12
16-07-2025 12:43:47,2.0,1.97,0.18,0.43,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.42 %,0.96,79.36 Kohms,0.17,31467,0,2.07,1.94,3.47,0.32,266 ppm,0.86,394 ppm,1.27,115 ppm,0.37,105 ppm,0.34,513 ppb,0.028,1216ppm,0.05,26.16 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:43:52,2.0,1.75,0.18,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.42 %,0.96,79.44 Kohms,0.17,31460,0,1.8,1.91,3.49,0.33,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,106 ppm,0.34,496 ppb,0.027,1225ppm,0.05,26.17 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:43:57,2.0,1.4,0.18,0.44,0.18,23.85 °C,1.66,94.67 KPa,2.67,29.38 %,0.96,79.59 Kohms,0.17,31461,0,2.08,1.92,3.49,0.35,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,106 ppm,0.34,506 ppb,0.027,1210ppm,0.04,26.16 °C,1.74,94.68 KPa,2.67,36.62 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.47 %,0.82,25.31 °C,2.12
16-07-2025 12:44:02,2.0,1.2,0.18,0.43,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.36 %,0.96,79.59 Kohms,0.17,31464,0,1.82,1.91,3.48,0.32,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,106 ppm,0.34,499 ppb,0.027,1229ppm,0.05,26.17 °C,1.74,94.68 KPa,2.67,36.61 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.46 %,0.82,25.32 °C,2.12
16-07-2025 12:44:07,2.0,1.17,0.19,0.45,0.19,23.85 °C,1.66,94.67 KPa,2.67,29.34 %,0.96,80.04 Kohms,0.17,31474,0,2.02,1.92,3.47,0.32,266 ppm,0.86,394 ppm,1.27,115 ppm,0.37,106 ppm,0.34,504 ppb,0.027,1233ppm,0.05,26.17 °C,1.74,94.68 KPa,2.67,36.62 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.46 %,0.82,25.32 °C,2.12
16-07-2025 12:44:12,2.0,1.33,0.18,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.34 %,0.96,80.35 Kohms,0.17,31471,0,2.04,1.91,3.48,0.32,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,107 ppm,0.35,505 ppb,0.027,1225ppm,0.05,26.17 °C,1.74,94.68 KPa,2.67,36.61 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.46 %,0.82,25.33 °C,2.12
16-07-2025 12:44:17,2.0,1.72,0.18,0.44,0.17,23.84 °C,1.66,94.67 KPa,2.67,29.30 %,0.96,80.28 Kohms,0.17,31484,0,1.84,1.93,3.52,0.35,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,107 ppm,0.35,510 ppb,0.028,1235ppm,0.05,26.17 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.46 %,0.82,25.32 °C,2.12
16-07-2025 12:44:22,2.0,2.0,0.18,0.44,0.17,23.84 °C,1.66,94.67 KPa,2.67,29.30 %,0.96,80.35 Kohms,0.17,31489,0,2.09,1.9,3.5,0.32,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,107 ppm,0.35,508 ppb,0.027,1232ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.62 %,1.19,12946.86 Kohms,27.19,28.80 ppb,0.092,25.46 %,0.82,25.31 °C,2.12
16-07-2025 12:44:27,2.0,2.0,0.18,0.45,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.28 %,0.96,80.35 Kohms,0.17,31473,0,1.88,1.93,3.52,0.35,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,107 ppm,0.35,516 ppb,0.028,1247ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.60 %,1.19,12946.86 Kohms,27.19,28.60 ppb,0.092,25.45 %,0.82,25.32 °C,2.12
16-07-2025 12:44:32,2.0,1.72,0.17,0.44,0.17,23.84 °C,1.66,94.67 KPa,2.67,29.26 %,0.96,80.43 Kohms,0.17,31480,0,1.89,1.91,3.51,0.35,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,508 ppb,0.027,1247ppm,0.05,26.17 °C,1.74,94.68 KPa,2.67,36.61 %,1.19,12946.86 Kohms,27.19,28.60 ppb,0.092,25.46 %,0.82,25.32 °C,2.12
16-07-2025 12:44:37,2.0,1.34,0.18,0.45,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.25 %,0.96,80.58 Kohms,0.17,31492,0,2.08,1.92,3.52,0.33,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,509 ppb,0.027,1236ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,28.60 ppb,0.092,25.45 %,0.82,25.32 °C,2.12
16-07-2025 12:44:42,2.0,1.14,0.17,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.26 %,0.96,80.97 Kohms,0.17,31509,0,1.81,1.91,3.53,0.35,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,516 ppb,0.028,1235ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.61 %,1.19,12946.86 Kohms,27.19,28.40 ppb,0.092,25.45 %,0.82,25.32 °C,2.12
16-07-2025 12:44:47,2.0,1.22,0.19,0.44,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.24 %,0.96,80.58 Kohms,0.17,31492,0,2.07,1.91,3.56,0.35,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,510 ppb,0.028,1241ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.61 %,1.19,12946.86 Kohms,27.19,28.40 ppb,0.092,25.45 %,0.82,25.32 °C,2.12
16-07-2025 12:44:52,2.0,1.39,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.23 %,0.96,80.74 Kohms,0.17,31485,0,1.83,1.92,3.57,0.35,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,107 ppm,0.35,528 ppb,0.029,1263ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.61 %,1.19,12946.86 Kohms,27.19,28.20 ppb,0.092,25.47 %,0.82,25.30 °C,2.12
16-07-2025 12:44:57,2.0,1.72,0.18,0.44,0.18,23.85 °C,1.66,94.67 KPa,2.67,29.22 %,0.96,80.74 Kohms,0.17,31513,0,1.91,1.93,3.54,0.32,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,514 ppb,0.028,1252ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,28.00 ppb,0.092,25.47 %,0.82,25.31 °C,2.12
16-07-2025 12:45:02,2.0,1.98,0.18,0.44,0.17,23.84 °C,1.66,94.67 KPa,2.67,29.21 %,0.96,81.13 Kohms,0.17,31496,0,2.0,1.92,3.54,0.35,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,521 ppb,0.028,1242ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,28.00 ppb,0.092,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:45:07,2.0,2.01,0.19,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.21 %,0.96,81.13 Kohms,0.17,31496,0,1.82,1.93,3.55,0.35,265 ppm,0.85,393 ppm,1.27,116 ppm,0.37,108 ppm,0.35,506 ppb,0.027,1224ppm,0.05,26.18 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,27.80 ppb,0.089,25.47 %,0.82,25.31 °C,2.12
16-07-2025 12:45:12,2.0,1.7,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.22 %,0.96,81.05 Kohms,0.17,31488,0,2.08,1.9,3.55,0.35,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,505 ppb,0.027,1240ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,27.60 ppb,0.089,25.48 %,0.82,25.32 °C,2.12
16-07-2025 12:45:17,2.0,1.41,0.19,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.20 %,0.96,80.90 Kohms,0.17,31506,0,1.79,1.93,3.56,0.33,265 ppm,0.85,393 ppm,1.27,116 ppm,0.37,108 ppm,0.35,511 ppb,0.028,1249ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,27.60 ppb,0.089,25.49 %,0.82,25.30 °C,2.12
16-07-2025 12:45:22,2.0,1.22,0.19,0.45,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.23 %,0.96,81.21 Kohms,0.17,31506,0,2.1,1.91,3.56,0.34,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,511 ppb,0.028,1235ppm,0.05,26.19 °C,1.74,94.69 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,27.20 ppb,0.089,25.48 %,0.82,25.33 °C,2.12
16-07-2025 12:45:27,2.0,1.18,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.20 %,0.96,81.13 Kohms,0.17,31508,0,1.84,1.91,3.56,0.33,266 ppm,0.86,392 ppm,1.26,115 ppm,0.37,108 ppm,0.35,510 ppb,0.028,1243ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,27.20 ppb,0.089,25.47 %,0.82,25.31 °C,2.12
16-07-2025 12:45:32,2.0,1.44,0.18,0.45,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.05 Kohms,0.17,31512,0,2.03,1.93,3.56,0.35,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,108 ppm,0.35,516 ppb,0.028,1252ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,27.00 ppb,0.089,25.49 %,0.82,25.32 °C,2.12
16-07-2025 12:45:37,2.0,1.8,0.18,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.29 Kohms,0.17,31520,0,1.96,1.93,3.57,0.33,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,515 ppb,0.028,1257ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.65 %,1.19,12946.86 Kohms,27.19,26.80 ppb,0.085,25.48 %,0.82,25.31 °C,2.12
16-07-2025 12:45:42,2.0,1.99,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.20 %,0.96,81.29 Kohms,0.17,31521,0,1.87,1.91,3.59,0.36,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,516 ppb,0.028,1234ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,26.60 ppb,0.085,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:45:47,2.0,1.98,0.19,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.29 Kohms,0.17,31500,0,2.1,1.93,3.58,0.36,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,109 ppm,0.35,513 ppb,0.028,1239ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.65 %,1.19,12946.86 Kohms,27.19,26.40 ppb,0.085,25.47 %,0.82,25.31 °C,2.12
16-07-2025 12:45:52,2.0,1.65,0.19,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.53 Kohms,0.17,31524,0,1.8,1.94,3.61,0.33,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,109 ppm,0.35,513 ppb,0.028,1246ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,26.40 ppb,0.085,25.48 %,0.82,25.32 °C,2.12
16-07-2025 12:45:57,2.0,1.26,0.19,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.20 %,0.96,81.76 Kohms,0.17,31520,0,2.1,1.94,3.59,0.36,266 ppm,0.86,393 ppm,1.27,115 ppm,0.37,108 ppm,0.35,513 ppb,0.028,1223ppm,0.05,26.19 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,26.20 ppb,0.085,25.48 %,0.82,25.33 °C,2.12
16-07-2025 12:46:02,2.0,1.15,0.18,0.44,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.18 %,0.96,81.84 Kohms,0.17,31515,0,1.87,1.92,3.57,0.33,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,519 ppb,0.028,1255ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,26.20 ppb,0.085,25.48 %,0.82,25.32 °C,2.12
16-07-2025 12:46:07,2.0,1.38,0.18,0.46,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.20 %,0.96,81.76 Kohms,0.17,31512,0,1.88,1.92,3.58,0.33,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,518 ppb,0.028,1251ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,26.20 ppb,0.085,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:46:12,2.0,1.76,0.18,0.46,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.20 %,0.96,82.08 Kohms,0.17,31517,0,2.01,1.94,3.57,0.34,266 ppm,0.86,393 ppm,1.27,116 ppm,0.37,109 ppm,0.35,512 ppb,0.028,1229ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,26.20 ppb,0.085,25.46 %,0.82,25.31 °C,2.12
16-07-2025 12:46:17,2.0,1.98,0.19,0.45,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.76 Kohms,0.17,31519,0,1.9,1.92,3.6,0.36,266 ppm,0.86,393 ppm,1.27,116 ppm,0.37,109 ppm,0.35,511 ppb,0.028,1240ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.64 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:46:22,2.0,2.01,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.68 Kohms,0.17,31512,0,2.09,1.94,3.59,0.33,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,514 ppb,0.028,1236ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.60 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.47 %,0.82,25.31 °C,2.12
16-07-2025 12:46:27,2.0,1.79,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.76 Kohms,0.17,31520,0,1.85,1.95,3.57,0.34,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,511 ppb,0.028,1240ppm,0.05,26.20 °C,1.74,94.69 KPa,2.67,36.63 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.47 %,0.82,25.32 °C,2.12
16-07-2025 12:46:32,2.0,1.46,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.19 %,0.96,81.68 Kohms,0.17,31513,0,2.04,1.93,3.6,0.36,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,516 ppb,0.028,1248ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.60 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.45 %,0.82,25.31 °C,2.12
16-07-2025 12:46:37,2.0,1.24,0.19,0.46,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.18 %,0.96,82.00 Kohms,0.17,31525,0,1.86,1.95,3.6,0.33,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,509 ppb,0.027,1233ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.62 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.46 %,0.82,25.33 °C,2.12
16-07-2025 12:46:42,2.0,1.15,0.19,0.45,0.18,23.83 °C,1.66,94.67 KPa,2.67,29.18 %,0.96,81.84 Kohms,0.17,31514,0,1.88,1.93,3.62,0.36,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,508 ppb,0.027,1248ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.45 %,0.82,25.33 °C,2.12
16-07-2025 12:46:47,2.0,1.27,0.18,0.46,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.18 %,0.96,81.84 Kohms,0.17,31521,0,2.1,1.96,3.61,0.33,266 ppm,0.86,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,516 ppb,0.028,1247ppm,0.05,26.20 °C,1.74,94.68 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.45 %,0.82,25.33 °C,2.12
16-07-2025 12:46:52,2.0,1.68,0.19,0.46,0.19,23.84 °C,1.66,94.67 KPa,2.67,29.17 %,0.96,82.17 Kohms,0.17,31532,0,1.84,1.95,3.58,0.36,265 ppm,0.85,393 ppm,1.27,116 ppm,0.37,109 ppm,0.35,504 ppb,0.027,1223ppm,0.05,26.21 °C,1.74,94.69 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.45 %,0.82,25.32 °C,2.12
16-07-2025 12:46:57,2.0,1.98,0.19,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.16 %,0.96,81.84 Kohms,0.17,31521,0,1.99,1.95,3.61,0.33,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,515 ppb,0.028,1227ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.60 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.45 %,0.82,25.32 °C,2.12
16-07-2025 12:47:02,2.0,1.98,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.17 %,0.96,82.33 Kohms,0.17,31533,0,1.97,1.94,3.57,0.37,265 ppm,0.85,393 ppm,1.27,115 ppm,0.37,109 ppm,0.35,504 ppb,0.027,1232ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,26.00 ppb,0.085,25.44 %,0.82,25.31 °C,2.12
16-07-2025 12:47:07,2.0,1.63,0.18,0.45,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.15 %,0.96,82.17 Kohms,0.17,31538,0,1.89,1.94,3.61,0.33,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,108 ppm,0.35,509 ppb,0.027,1203ppm,0.04,26.21 °C,1.74,94.68 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.43 %,0.82,25.32 °C,2.12
16-07-2025 12:47:12,2.0,1.26,0.18,0.46,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.17 %,0.96,82.33 Kohms,0.17,31536,0,2.05,1.94,3.57,0.33,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,508 ppb,0.027,1228ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.45 %,0.82,25.33 °C,2.12
16-07-2025 12:47:17,2.0,1.15,0.18,0.46,0.18,23.84 °C,1.66,94.67 KPa,2.67,29.16 %,0.96,82.41 Kohms,0.17,31538,0,1.81,1.97,3.57,0.33,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,517 ppb,0.028,1230ppm,0.05,26.22 °C,1.74,94.68 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.44 %,0.82,25.31 °C,2.12
16-07-2025 12:47:22,2.0,1.37,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.17 %,0.96,82.08 Kohms,0.17,31530,0,2.03,1.96,3.57,0.33,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,503 ppb,0.027,1228ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.44 %,0.82,25.33 °C,2.12
16-07-2025 12:47:27,2.0,1.81,0.19,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.17 %,0.96,82.08 Kohms,0.17,31535,0,1.94,1.95,3.57,0.34,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,508 ppb,0.027,1218ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.43 %,0.82,25.32 °C,2.12
16-07-2025 12:47:32,2.0,1.99,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.16 %,0.96,82.25 Kohms,0.17,31519,0,1.98,1.94,3.57,0.36,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,511 ppb,0.028,1236ppm,0.05,26.22 °C,1.74,94.68 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.44 %,0.82,25.33 °C,2.12
16-07-2025 12:47:37,2.0,1.67,0.19,0.45,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.15 %,0.96,82.25 Kohms,0.17,31530,0,2.08,1.97,3.59,0.34,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,505 ppb,0.027,1227ppm,0.05,26.21 °C,1.74,94.68 KPa,2.67,36.55 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.44 %,0.82,25.32 °C,2.12
16-07-2025 12:47:42,2.0,1.16,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.17 %,0.96,82.25 Kohms,0.17,31529,0,1.81,1.95,3.6,0.35,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,509 ppb,0.027,1214ppm,0.05,26.22 °C,1.74,94.68 KPa,2.67,36.53 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.43 %,0.82,25.32 °C,2.12
16-07-2025 12:47:47,2.0,1.14,0.18,0.46,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.16 %,0.96,82.33 Kohms,0.17,31546,0,2.04,1.95,3.56,0.37,265 ppm,0.85,392 ppm,1.26,115 ppm,0.37,109 ppm,0.35,511 ppb,0.028,1220ppm,0.05,26.22 °C,1.74,94.68 KPa,2.67,36.55 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.43 %,0.82,25.32 °C,2.12
16-07-2025 12:47:52,2.0,1.8,0.19,0.46,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.14 %,0.96,82.41 Kohms,0.17,31527,0,1.92,1.96,3.56,0.36,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,506 ppb,0.027,1216ppm,0.05,26.22 °C,1.74,94.68 KPa,2.67,36.54 %,1.19,12946.86 Kohms,27.19,25.80 ppb,0.082,25.43 %,0.82,25.32 °C,2.12
